generation,frame,population_size,average_fitness,best_fitness,worst_fitness,average_lifespan,best_lifespan,average_food_eaten,average_distance_traveled,average_spike_hits,behavioral_diversity_score,average_weight_magnitude,weight_std,convergence_score,mutation_rate,mutation_strength,recurrent_memory_usage
980,558027,196,0.9128,1.0,0.025,2843.4,3000,19.32,5113.9,3.16,0.0638,0.4712,0.5583,0.8132,0.05,0.2,0
981,558313,152,0.996,1.0,0.3898,2987.6,3000,22.14,5414.5,3.36,0.049,0.4708,0.558,0.821,0.05,0.2,0
982,558956,1,0.0249,0.0249,0.0249,145.0,145,0.0,277.4,2.0,0.0,0.4731,0.565,0.0,0.05,0.2,0
983,559549,1,0.0842,0.0842,0.0842,348.0,348,1.0,641.2,3.0,0.0,0.468,0.5546,0.0,0.05,0.2,0
984,560194,175,0.9452,1.0,0.0249,2909.7,3000,20.34,5256.1,3.17,0.0622,0.471,0.5583,0.8237,0.05,0.2,0
985,560890,1,0.1081,0.1081,0.1081,646.0,646,0.0,1098.1,2.0,0.0,0.4666,0.5546,0.0,0.05,0.2,0
986,561109,187,0.913,1.0,0.0249,2837.0,3000,19.41,5117.9,3.08,0.0692,0.4711,0.5585,0.8137,0.05,0.2,0
987,561815,193,0.9067,1.0,0.0249,2831.2,3000,19.16,5102.2,3.06,0.0716,0.4711,0.5584,0.8085,0.05,0.2,0
988,562311,199,0.8966,1.0,0.0249,2812.3,3000,18.82,5063.5,3.05,0.0643,0.4712,0.5585,0.8107,0.05,0.2,0
989,562610,155,0.9911,1.0,0.4297,2986.5,3000,21.92,5417.0,3.39,0.0441,0.4709,0.5581,0.8185,0.05,0.2,0
990,563194,161,0.9782,1.0,0.1124,2972.5,3000,21.42,5378.1,3.37,0.0529,0.4707,0.558,0.8183,0.05,0.2,0
991,563890,167,0.962,1.0,0.1124,2938.5,3000,20.93,5309.1,3.34,0.059,0.4708,0.5579,0.8062,0.05,0.2,0
992,564109,173,0.9531,1.0,0.1124,2928.5,3000,20.57,5288.9,3.29,0.0503,0.4707,0.5579,0.8128,0.05,0.2,0
993,564815,2,0.1274,0.142,0.1128,684.5,688,0.5,1180.2,2.0,0.1424,0.4737,0.562,0.7708,0.05,0.2,0
994,565311,187,0.9211,1.0,0.0665,2866.8,3000,19.56,5172.8,3.19,0.0555,0.4708,0.5579,0.8283,0.05,0.2,0
995,565968,1,0.1119,0.1119,0.1119,657.0,657,0.0,1217.1,1.0,0.0,0.4671,0.5623,0.0,0.05,0.2,0
996,566194,199,0.9034,1.0,0.0665,2834.8,3000,18.95,5106.1,3.14,0.0655,0.4707,0.5579,0.8141,0.05,0.2,0
997,566713,1,0.0625,0.0625,0.0625,223.0,223,1.0,388.2,3.0,0.0,0.4717,0.5582,0.0,0.05,0.2,0
998,567109,1,0.0405,0.0405,0.0405,244.0,244,0.0,400.7,2.0,0.0,0.4637,0.5505,0.0,0.05,0.2,0
999,567815,1,0.1118,0.1118,0.1118,651.0,651,0.0,1249.2,1.0,0.0,0.4748,0.5583,0.0,0.05,0.2,0
1000,568311,1,0.0451,0.0451,0.0451,272.0,272,0.0,442.1,2.0,0.0,0.4756,0.5585,0.0,0.05,0.2,0
1001,568968,2,0.0305,0.0334,0.0275,184.5,203,0.0,294.5,2.0,0.0396,0.4693,0.5525,0.8877,0.05,0.2,0
1002,569485,189,0.9046,1.0,0.0275,2803.8,3000,19.29,5057.6,3.12,0.0633,0.4708,0.5581,0.8166,0.05,0.2,0
1003,570109,197,0.8976,1.0,0.0275,2802.7,3000,18.94,5045.9,3.06,0.0706,0.4708,0.5579,0.8072,0.05,0.2,0
1004,570815,156,0.995,1.0,0.7,3000.0,3000,22.02,5439.9,3.44,0.0502,0.4708,0.5581,0.8087,0.05,0.2,0
1005,571480,2,0.0756,0.1122,0.0389,447.0,665,0.0,798.6,1.5,0.0709,0.4657,0.5561,0.9138,0.05,0.2,0
1006,571968,171,0.9588,1.0,0.0389,2925.3,3000,20.88,5291.2,3.4,0.0567,0.4709,0.5581,0.8173,0.05,0.2,0
1007,572485,2,0.0555,0.0827,0.0284,255.0,340,0.5,452.3,2.5,0.0739,0.4708,0.5595,0.7914,0.05,0.2,0
1008,573161,1,0.1125,0.1125,0.1125,676.0,676,0.0,1120.7,1.0,0.0,0.4724,0.5578,0.0,0.05,0.2,0
1009,573815,195,0.9017,1.0,0.0284,2816.3,3000,19.09,5076.8,3.27,0.0648,0.4705,0.5578,0.8089,0.05,0.2,0
1010,574438,151,1.0,1.0,1.0,3000.0,3000,22.28,5435.9,3.44,0.0516,0.4708,0.5581,0.8138,0.05,0.2,0
1011,574776,157,0.9898,1.0,0.1495,2984.4,3000,21.92,5410.5,3.43,0.0507,0.4708,0.5581,0.8123,0.05,0.2,0
1012,575485,164,0.9757,1.0,0.1126,2963.5,3000,21.4,5371.5,3.41,0.0534,0.4709,0.5581,0.809,0.05,0.2,0
1013,576413,1,0.2336,0.2336,0.2336,928.0,928,3.0,1742.2,4.0,0.0,0.4696,0.5523,0.0,0.05,0.2,0
1014,576815,178,0.9535,1.0,0.1126,2940.9,3000,20.49,5322.9,3.35,0.069,0.471,0.5582,0.8117,0.05,0.2,0
1015,577471,1,0.1591,0.1591,0.1591,656.0,656,2.0,1082.5,4.0,0.0,0.4672,0.5593,0.0,0.05,0.2,0
1016,577776,193,0.9231,1.0,0.1126,2876.4,3000,19.56,5200.9,3.32,0.0677,0.4708,0.5581,0.8213,0.05,0.2,0
1017,578485,152,0.9979,1.0,0.675,3000.0,3000,22.25,5433.9,3.41,0.0553,0.4708,0.5581,0.8137,0.05,0.2,0
1018,578973,2,0.0734,0.0876,0.0592,371.0,376,0.5,571.7,2.5,0.0874,0.4732,0.5576,0.8746,0.05,0.2,0
1019,579792,164,0.9518,1.0,0.0592,2887.5,3000,20.98,5221.8,3.37,0.0565,0.4708,0.5582,0.8123,0.05,0.2,0
1020,580007,170,0.946,1.0,0.0592,2888.7,3000,20.67,5212.2,3.31,0.0593,0.4708,0.5582,0.8112,0.05,0.2,0
1021,580776,1,0.1735,0.1735,0.1735,757.0,757,2.0,1128.1,4.0,0.0,0.4684,0.5541,0.0,0.05,0.2,0
1022,581485,2,0.0791,0.1131,0.0451,485.0,688,0.0,720.3,1.5,0.1469,0.4665,0.5517,0.7894,0.05,0.2,0
1023,581973,192,0.9088,1.0,0.0451,2833.4,3000,19.31,5096.8,3.23,0.0601,0.4709,0.5582,0.8134,0.05,0.2,0
1024,582666,2,0.0901,0.1131,0.067,545.5,693,0.0,866.4,1.5,0.1296,0.4695,0.5498,0.8645,0.05,0.2,0
1025,582801,154,0.9931,1.0,0.4663,2993.7,3000,22.05,5419.7,3.39,0.0501,0.4709,0.5582,0.8116,0.05,0.2,0
1026,583056,160,0.9837,1.0,0.4663,2989.4,3000,21.61,5402.2,3.4,0.0498,0.4708,0.5582,0.8048,0.05,0.2,0
1027,583484,166,0.9644,1.0,0.1238,2937.3,3000,21.1,5305.8,3.43,0.0505,0.4708,0.5581,0.8134,0.05,0.2,0
1028,584114,1,0.0916,0.0916,0.0916,395.0,395,1.0,696.1,3.0,0.0,0.4761,0.5599,0.0,0.05,0.2,0
1029,584649,1,0.0888,0.0888,0.0888,535.0,535,0.0,873.0,2.0,0.0,0.4755,0.5579,0.0,0.05,0.2,0
1030,585666,1,0.1121,0.1121,0.1121,661.0,661,0.0,1199.5,1.0,0.0,0.4736,0.5596,0.0,0.05,0.2,0
1031,586056,193,0.9154,1.0,0.0888,2850.4,3000,19.45,5144.4,3.3,0.0622,0.4707,0.5579,0.8092,0.05,0.2,0
1032,586484,152,0.9987,1.0,0.7956,3000.0,3000,22.11,5436.7,3.39,0.0487,0.4707,0.558,0.8149,0.05,0.2,0
1033,587595,1,0.2346,0.2346,0.2346,1111.0,1111,2.0,1823.7,3.0,0.0,0.4651,0.5477,0.0,0.05,0.2,0
1034,588206,1,0.0808,0.0808,0.0808,485.0,485,0.0,804.7,2.0,0.0,0.4767,0.568,0.0,0.05,0.2,0
1035,588666,1,0.037,0.037,0.037,222.0,222,0.0,370.4,2.0,0.0,0.4895,0.5783,0.0,0.05,0.2,0
1036,589056,176,0.9498,1.0,0.037,2931.1,3000,20.31,5298.1,3.33,0.0619,0.4708,0.5578,0.8113,0.05,0.2,0
1037,589484,1,0.0653,0.0653,0.0653,381.0,381,0.0,724.9,2.0,0.0,0.4745,0.5617,0.0,0.05,0.2,0
1038,590213,1,0.1122,0.1122,0.1122,666.0,666,0.0,1169.2,1.0,0.0,0.4681,0.5596,0.0,0.05,0.2,0
1039,590595,1,0.0249,0.0249,0.0249,145.0,145,0.0,279.5,2.0,0.0,0.4716,0.5598,0.0,0.05,0.2,0
1040,591123,154,0.9881,1.0,0.3197,2974.3,3000,21.85,5389.8,3.42,0.0505,0.4708,0.5581,0.8168,0.05,0.2,0
1041,591368,160,0.9762,1.0,0.1501,2954.1,3000,21.43,5346.4,3.4,0.0522,0.4708,0.5581,0.8215,0.05,0.2,0
1042,591767,166,0.9542,1.0,0.0569,2903.6,3000,20.81,5254.0,3.38,0.054,0.4708,0.5581,0.8142,0.05,0.2,0
1043,592484,3,0.0852,0.1288,0.0389,406.3,612,0.67,720.0,2.67,0.0359,0.4657,0.5514,0.8708,0.05,0.2,0
1044,593014,181,0.9182,1.0,0.0389,2825.4,3000,19.72,5102.8,3.33,0.0619,0.4706,0.5578,0.8096,0.05,0.2,0
1045,593595,1,0.0374,0.0374,0.0374,230.0,230,0.0,336.1,2.0,0.0,0.4666,0.5521,0.0,0.05,0.2,0
1046,594306,3,0.1148,0.1194,0.1121,686.7,711,0.0,1163.0,1.0,0.079,0.4703,0.5549,0.8069,0.05,0.2,0
1047,594371,151,1.0,1.0,1.0,3000.0,3000,22.21,5441.9,3.42,0.0537,0.4708,0.5581,0.8162,0.05,0.2,0
1048,595336,157,0.9761,1.0,0.0317,2948.8,3000,21.5,5347.6,3.38,0.0542,0.4708,0.5581,0.8074,0.05,0.2,0
1049,595484,163,0.9719,1.0,0.0317,2950.7,3000,21.26,5351.6,3.34,0.0505,0.4707,0.5579,0.8147,0.05,0.2,0
1050,596014,1,0.0744,0.0744,0.0744,289.0,289,1.0,543.5,3.0,0.0,0.4762,0.565,0.0,0.05,0.2,0
1051,596595,176,0.9374,1.0,0.0317,2876.3,3000,20.22,5208.0,3.27,0.0606,0.4708,0.558,0.8173,0.05,0.2,0
1052,597306,1,0.0249,0.0249,0.0249,148.0,148,0.0,260.1,2.0,0.0,0.4742,0.5615,0.0,0.05,0.2,0
1053,597987,1,0.1127,0.1127,0.1127,681.0,681,0.0,1095.7,1.0,0.0,0.4714,0.555,0.0,0.05,0.2,0
1054,598406,1,0.0689,0.0689,0.0689,419.0,419,0.0,651.7,2.0,0.0,0.4707,0.5558,0.0,0.05,0.2,0
1055,599014,153,0.9982,1.0,0.825,3000.0,3000,22.1,5440.6,3.46,0.0491,0.4707,0.5581,0.8122,0.05,0.2,0
1056,599595,161,0.9795,1.0,0.113,2964.9,3000,21.48,5372.3,3.4,0.0535,0.4708,0.5583,0.8122,0.05,0.2,0
1057,600306,171,0.9558,1.0,0.113,2921.9,3000,20.71,5289.1,3.35,0.0685,0.4709,0.5582,0.8131,0.05,0.2,0
1058,600969,1,0.1352,0.1352,0.1352,663.0,663,1.0,1090.5,3.0,0.0,0.4683,0.5527,0.0,0.05,0.2,0
1059,601406,183,0.9293,1.0,0.113,2870.5,3000,19.86,5185.6,3.3,0.0608,0.4708,0.5581,0.8091,0.05,0.2,0
1060,602014,189,0.9168,1.0,0.113,2847.2,3000,19.46,5140.1,3.24,0.0621,0.4707,0.558,0.8134,0.05,0.2,0
1061,602595,1,0.0917,0.0917,0.0917,391.0,391,1.0,729.2,3.0,0.0,0.4781,0.566,0.0,0.05,0.2,0
1062,603306,160,0.986,1.0,0.2658,2989.3,3000,21.59,5420.7,3.39,0.0521,0.4708,0.5582,0.8133,0.05,0.2,0
1063,603649,3,0.036,0.0572,0.025,214.0,343,0.0,375.0,2.0,0.0968,0.4723,0.5577,0.7856,0.05,0.2,0
1064,604328,172,0.9462,1.0,0.025,2887.3,3000,20.53,5230.7,3.35,0.0587,0.4709,0.5582,0.8079,0.05,0.2,0
1065,604475,1,0.0249,0.0249,0.0249,147.0,147,0.0,265.2,2.0,0.0,0.4703,0.5555,0.0,0.05,0.2,0
1066,605160,1,0.1128,0.1128,0.1128,685.0,685,0.0,1071.3,1.0,0.0,0.4724,0.56,0.0,0.05,0.2,0
1067,605906,1,0.093,0.093,0.093,551.0,551,0.0,977.1,2.0,0.0,0.4673,0.5562,0.0,0.05,0.2,0
1068,606306,1,0.0339,0.0339,0.0339,204.0,204,0.0,335.3,2.0,0.0,0.4745,0.5601,0.0,0.05,0.2,0
1069,606836,154,0.9968,1.0,0.775,2996.8,3000,22.04,5437.4,3.46,0.051,0.4709,0.5583,0.8157,0.05,0.2,0
1070,607475,162,0.9847,1.0,0.5244,2990.4,3000,21.57,5420.1,3.41,0.0513,0.471,0.5584,0.81,0.05,0.2,0
1071,608160,169,0.9636,1.0,0.188,2951.0,3000,20.9,5340.8,3.32,0.0533,0.471,0.5585,0.8114,0.05,0.2,0
1072,608906,1,0.0251,0.0251,0.0251,148.0,148,0.0,266.5,2.0,0.0,0.4731,0.5573,0.0,0.05,0.2,0
1073,609529,184,0.9347,1.0,0.0251,2902.4,3000,19.9,5251.8,3.28,0.0593,0.471,0.5585,0.812,0.05,0.2,0
1074,610245,190,0.9228,1.0,0.0251,2883.1,3000,19.49,5212.2,3.26,0.0728,0.471,0.5584,0.8235,0.05,0.2,0
1075,610475,197,0.9131,1.0,0.0251,2867.8,3000,19.14,5185.5,3.24,0.067,0.4711,0.5585,0.8043,0.05,0.2,0
1076,610977,1,0.0773,0.0773,0.0773,460.0,460,0.0,796.6,2.0,0.0,0.4731,0.5586,0.0,0.05,0.2,0
1077,611160,159,0.9797,1.0,0.0773,2958.4,3000,21.61,5367.6,3.37,0.0473,0.4708,0.5583,0.8076,0.05,0.2,0
1078,611906,1,0.0357,0.0357,0.0357,211.0,211,0.0,376.3,2.0,0.0,0.4669,0.5545,0.0,0.05,0.2,0
1079,612477,2,0.0294,0.0318,0.0269,177.5,194,0.0,286.1,2.0,0.1024,0.4686,0.555,0.7692,0.05,0.2,0
1080,613245,182,0.9237,1.0,0.0269,2843.6,3000,19.9,5146.9,3.19,0.0683,0.4708,0.5582,0.8072,0.05,0.2,0
1081,613977,190,0.9137,1.0,0.0269,2838.6,3000,19.45,5134.9,3.17,0.0576,0.4708,0.5583,0.8175,0.05,0.2,0
1082,614600,1,0.1039,0.1039,0.1039,314.0,314,2.0,603.9,4.0,0.0,0.4691,0.5568,0.0,0.05,0.2,0
1083,615020,152,0.9974,1.0,0.6097,2997.0,3000,22.26,5440.4,3.39,0.0554,0.4709,0.5584,0.8087,0.05,0.2,0
1084,615477,159,0.9804,1.0,0.2783,2971.7,3000,21.64,5393.9,3.38,0.0589,0.471,0.5584,0.8097,0.05,0.2,0
1085,616215,2,0.131,0.1496,0.1124,704.0,738,0.5,1232.1,1.5,0.0903,0.4728,0.5529,0.8804,0.05,0.2,0
1086,616404,171,0.9435,1.0,0.1123,2892.1,3000,20.54,5237.0,3.33,0.0575,0.471,0.5582,0.8105,0.05,0.2,0
1087,616977,178,0.929,1.0,0.0768,2867.5,3000,20.04,5187.2,3.29,0.0585,0.471,0.5582,0.8094,0.05,0.2,0
1088,617792,1,0.1872,0.1872,0.1872,815.0,815,2.0,1425.5,3.0,0.0,0.4695,0.5572,0.0,0.05,0.2,0
1089,618477,1,0.1199,0.1199,0.1199,568.0,568,1.0,958.9,3.0,0.0,0.4676,0.5482,0.0,0.05,0.2,0
1090,619236,1,0.0493,0.0493,0.0493,296.0,296,0.0,493.6,2.0,0.0,0.4735,0.5577,0.0,0.05,0.2,0
1091,619630,155,0.991,1.0,0.3468,2989.9,3000,22.01,5418.6,3.38,0.0551,0.471,0.5586,0.8116,0.05,0.2,0
1092,619977,164,0.9687,1.0,0.1992,2948.5,3000,21.27,5337.5,3.37,0.0562,0.4708,0.5585,0.8047,0.05,0.2,0
1093,620792,170,0.9574,1.0,0.1992,2925.8,3000,20.89,5294.8,3.37,0.0535,0.4709,0.5587,0.8114,0.05,0.2,0
1094,621325,176,0.938,1.0,0.1989,2885.8,3000,20.31,5215.7,3.35,0.0573,0.471,0.5587,0.8012,0.05,0.2,0
1095,621774,182,0.9256,1.0,0.1663,2863.5,3000,19.89,5172.0,3.32,0.057,0.4709,0.5584,0.8065,0.05,0.2,0
1096,622236,1,0.0256,0.0256,0.0256,155.0,155,0.0,245.8,2.0,0.0,0.4717,0.5633,0.0,0.05,0.2,0
1097,622892,194,0.9039,1.0,0.0256,2821.7,3000,19.18,5094.0,3.29,0.0499,0.4708,0.5584,0.8126,0.05,0.2,0
1098,622977,152,0.9979,1.0,0.675,3000.0,3000,22.26,5443.4,3.38,0.0532,0.4709,0.5583,0.8122,0.05,0.2,0
1099,623629,1,0.0822,0.0822,0.0822,339.0,339,1.0,601.0,3.0,0.0,0.473,0.5562,0.0,0.05,0.2,0
1100,624325,165,0.958,1.0,0.0822,2916.5,3000,21.04,5288.0,3.35,0.0528,0.4708,0.5582,0.8123,0.05,0.2,0
1101,624774,171,0.9486,1.0,0.0822,2904.3,3000,20.66,5269.6,3.36,0.0602,0.4708,0.5582,0.8107,0.05,0.2,0
1102,625892,1,0.1822,0.1822,0.1822,796.0,796,2.0,1304.1,4.0,0.0,0.4721,0.5562,0.0,0.05,0.2,0
1103,626120,184,0.9285,1.0,0.0822,2882.5,3000,19.85,5230.4,3.26,0.0591,0.4707,0.5582,0.8042,0.05,0.2,0
1104,626629,191,0.9239,1.0,0.0822,2880.6,3000,19.62,5222.7,3.27,0.0711,0.4707,0.5583,0.8071,0.05,0.2,0
1105,627352,197,0.9145,1.0,0.0822,2867.7,3000,19.27,5194.1,3.26,0.0492,0.4708,0.5583,0.8017,0.05,0.2,0
1106,627774,153,0.9971,1.0,0.775,3000.0,3000,22.23,5441.0,3.35,0.0523,0.4709,0.5585,0.8086,0.05,0.2,0
1107,628447,2,0.0985,0.1664,0.0306,428.0,673,1.0,820.6,3.0,0.1352,0.4768,0.5652,0.8354,0.05,0.2,0
1108,628892,167,0.9571,1.0,0.0306,2920.2,3000,20.96,5291.7,3.3,0.0538,0.4712,0.5587,0.8121,0.05,0.2,0
1109,629629,2,0.1228,0.1495,0.0961,659.0,733,0.5,1120.7,2.0,0.1056,0.4672,0.5558,0.7833,0.05,0.2,0
1110,630774,185,0.9312,1.0,0.0306,2891.6,3000,19.91,5239.0,3.16,0.0582,0.4712,0.5587,0.8046,0.05,0.2,0
1111,630893,191,0.9154,1.0,0.0306,2859.7,3000,19.42,5177.4,3.15,0.0777,0.4712,0.5587,0.807,0.05,0.2,0
1112,631447,1,0.0849,0.0849,0.0849,358.0,358,1.0,610.2,3.0,0.0,0.4692,0.5515,0.0,0.05,0.2,0
1113,631892,1,0.0252,0.0252,0.0252,153.0,153,0.0,239.8,2.0,0.0,0.4651,0.546,0.0,0.05,0.2,0
1114,632629,162,0.9741,1.0,0.0252,2962.2,3000,21.42,5370.4,3.28,0.0571,0.471,0.5586,0.8147,0.05,0.2,0
1115,633692,2,0.1277,0.2018,0.0536,690.0,1063,0.5,1160.2,2.0,0.0498,0.4726,0.56,0.7746,0.05,0.2,0
1116,633893,176,0.9468,1.0,0.0252,2919.8,3000,20.43,5289.2,3.2,0.0622,0.4711,0.5587,0.8057,0.05,0.2,0
1117,634447,1,0.0422,0.0422,0.0422,252.0,252,0.0,428.3,2.0,0.0,0.4721,0.5609,0.0,0.05,0.2,0
1118,634892,188,0.9273,1.0,0.0252,2896.1,3000,19.68,5241.8,3.1,0.0531,0.4712,0.5588,0.8017,0.05,0.2,0
1119,635629,1,0.0468,0.0468,0.0468,280.0,280,0.0,473.5,2.0,0.0,0.4808,0.567,0.0,0.05,0.2,0
1120,636142,152,0.9974,1.0,0.6077,2996.4,3000,22.25,5436.6,3.38,0.05,0.4708,0.5584,0.8091,0.05,0.2,0
1121,636692,1,0.0251,0.0251,0.0251,149.0,149,0.0,259.6,2.0,0.0,0.465,0.5481,0.0,0.05,0.2,0
1122,637103,2,0.0648,0.068,0.0616,392.5,411,0.0,622.9,2.0,0.0655,0.4739,0.5587,0.7563,0.05,0.2,0
1123,637447,172,0.9507,1.0,0.0251,2907.9,3000,20.71,5265.4,3.28,0.0582,0.4708,0.5583,0.8063,0.05,0.2,0
1124,638278,2,0.15,0.1878,0.1122,749.0,831,1.0,1256.9,2.0,0.2493,0.4689,0.5528,0.7716,0.05,0.2,0
1125,638629,2,0.0335,0.0421,0.0249,198.5,251,0.0,350.8,2.0,0.0604,0.4707,0.5579,0.8083,0.05,0.2,0
1126,639142,193,0.9061,1.0,0.0249,2818.7,3000,19.3,5089.8,3.22,0.0653,0.4709,0.5584,0.8113,0.05,0.2,0
1127,639744,1,0.057,0.057,0.057,337.0,337,0.0,603.0,2.0,0.0,0.4669,0.553,0.0,0.05,0.2,0
1128,640103,156,0.987,1.0,0.238,2978.9,3000,21.9,5400.3,3.35,0.0529,0.4709,0.5586,0.8102,0.05,0.2,0
1129,640447,1,0.025,0.025,0.025,150.0,150,0.0,250.3,2.0,0.0,0.4733,0.5604,0.0,0.05,0.2,0
1130,641217,1,0.0343,0.0343,0.0343,204.0,204,0.0,355.4,2.0,0.0,0.4747,0.5637,0.0,0.05,0.2,0
1131,641629,174,0.9437,1.0,0.025,2892.5,3000,20.5,5236.4,3.27,0.0587,0.4709,0.5585,0.813,0.05,0.2,0
1132,642744,182,0.9342,1.0,0.025,2890.6,3000,20.04,5234.2,3.21,0.0569,0.471,0.5587,0.8099,0.05,0.2,0
1133,643103,1,0.0624,0.0624,0.0624,221.0,221,1.0,398.3,3.0,0.0,0.4674,0.552,0.0,0.05,0.2,0
1134,643836,2,0.106,0.1495,0.0626,479.0,733,1.0,858.4,2.5,0.2171,0.4735,0.5621,0.865,0.05,0.2,0
1135,644217,154,0.9962,1.0,0.6954,3000.0,3000,22.14,5439.5,3.42,0.0487,0.4707,0.5584,0.8083,0.05,0.2,0
1136,644629,1,0.0466,0.0466,0.0466,272.0,272,0.0,516.2,2.0,0.0,0.4741,0.5586,0.0,0.05,0.2,0
1137,645744,170,0.9651,1.0,0.0466,2944.0,3000,21.07,5319.3,3.25,0.0701,0.4709,0.5585,0.8053,0.05,0.2,0
1138,646103,178,0.9422,1.0,0.0466,2902.3,3000,20.34,5239.3,3.17,0.0551,0.471,0.5585,0.8075,0.05,0.2,0
1139,646836,186,0.9265,1.0,0.0466,2871.4,3000,19.84,5179.2,3.2,0.0677,0.471,0.5586,0.8085,0.05,0.2,0
1140,647217,1,0.0407,0.0407,0.0407,239.0,239,0.0,439.6,2.0,0.0,0.4629,0.5569,0.0,0.05,0.2,0
1141,647629,152,0.9988,1.0,0.825,3000.0,3000,22.25,5440.7,3.38,0.0512,0.4708,0.5586,0.8139,0.05,0.2,0
1142,648821,1,0.1996,0.1996,0.1996,1192.0,1192,0.0,2034.5,0.0,0.0,0.471,0.5603,0.0,0.05,0.2,0
1143,649103,164,0.9729,1.0,0.1996,2962.4,3000,21.3,5365.0,3.27,0.0579,0.4708,0.5586,0.8094,0.05,0.2,0
1144,649836,1,0.1125,0.1125,0.1125,676.0,676,0.0,1120.7,1.0,0.0,0.4682,0.5532,0.0,0.05,0.2,0
1145,650629,1,0.0624,0.0624,0.0624,222.0,222,1.0,391.5,3.0,0.0,0.4781,0.5682,0.0,0.05,0.2,0
1146,651295,2,0.0997,0.1122,0.0872,595.5,666,0.0,1014.9,1.5,0.0921,0.4681,0.5517,0.8468,0.05,0.2,0
1147,651821,1,0.0637,0.0637,0.0637,231.0,231,1.0,394.5,3.0,0.0,0.4791,0.5673,0.0,0.05,0.2,0
1148,652103,153,0.9969,1.0,0.7,3000.0,3000,22.14,5434.2,3.44,0.0466,0.4708,0.5585,0.8139,0.05,0.2,0
1149,652836,161,0.9757,1.0,0.1871,2964.1,3000,21.42,5366.0,3.38,0.0516,0.4708,0.5585,0.809,0.05,0.2,0
1150,653629,1,0.1503,0.1503,0.1503,758.0,758,1.0,1212.3,2.0,0.0,0.4701,0.557,0.0,0.05,0.2,0
1151,654148,2,0.0465,0.0508,0.0423,274.5,296,0.0,496.2,2.0,0.1802,0.463,0.5502,0.8655,0.05,0.2,0
1152,654821,184,0.923,1.0,0.0423,2869.1,3000,19.68,5181.8,3.23,0.0638,0.471,0.5587,0.8059,0.05,0.2,0
1153,655133,1,0.0272,0.0272,0.0272,162.0,162,0.0,282.2,2.0,0.0,0.476,0.5649,0.0,0.05,0.2,0
1154,655836,151,1.0,1.0,1.0,3000.0,3000,22.31,5436.0,3.42,0.0542,0.4707,0.5584,0.8066,0.05,0.2,0
1155,656629,2,0.1272,0.1419,0.1124,609.0,672,1.0,1049.4,2.5,0.1742,0.4657,0.5577,0.7618,0.05,0.2,0
1156,657148,1,0.0643,0.0643,0.0643,382.0,382,0.0,670.4,2.0,0.0,0.4763,0.5599,0.0,0.05,0.2,0
1157,657715,1,0.0907,0.0907,0.0907,401.0,401,1.0,613.5,3.0,0.0,0.4639,0.5454,0.0,0.05,0.2,0
1158,658133,179,0.9309,1.0,0.0643,2865.7,3000,20.08,5171.3,3.23,0.0558,0.4709,0.5587,0.8075,0.05,0.2,0
1159,658836,1,0.078,0.078,0.078,468.0,468,0.0,778.5,2.0,0.0,0.473,0.5607,0.0,0.05,0.2,0
1160,659619,2,0.1194,0.1262,0.1126,641.5,676,0.5,1068.3,2.0,0.0425,0.4759,0.5659,0.8389,0.05,0.2,0
1161,660148,152,0.9984,1.0,0.75,3000.0,3000,22.23,5434.5,3.4,0.0509,0.4707,0.5584,0.8191,0.05,0.2,0
1162,660887,158,0.9855,1.0,0.4011,2982.2,3000,21.75,5399.5,3.37,0.0549,0.4708,0.5585,0.8049,0.05,0.2,0
1163,661133,1,0.0346,0.0346,0.0346,202.0,202,0.0,382.2,2.0,0.0,0.4689,0.552,0.0,0.05,0.2,0
1164,661692,2,0.0526,0.066,0.0392,312.5,395,0.0,546.8,2.0,0.107,0.472,0.5582,0.7967,0.05,0.2,0
1165,661943,176,0.9331,1.0,0.0346,2871.3,3000,20.16,5193.6,3.23,0.0622,0.4709,0.5585,0.8047,0.05,0.2,0
1166,662619,183,0.9226,1.0,0.0346,2854.0,3000,19.78,5159.6,3.17,0.0595,0.4709,0.5586,0.8034,0.05,0.2,0
1167,663148,1,0.0479,0.0479,0.0479,279.0,279,0.0,533.5,2.0,0.0,0.4757,0.5649,0.0,0.05,0.2,0
1168,663858,2,0.0853,0.1433,0.0273,437.0,710,0.5,725.5,2.5,0.1226,0.4768,0.5642,0.7561,0.05,0.2,0
1169,664133,153,0.9977,1.0,0.7,3000.0,3000,22.18,5429.8,3.4,0.0514,0.4707,0.5584,0.8021,0.05,0.2,0
1170,664692,1,0.0797,0.0797,0.0797,473.0,473,0.0,831.0,2.0,0.0,0.478,0.5648,0.0,0.05,0.2,0
1171,664999,165,0.9668,1.0,0.0552,2931.3,3000,21.28,5301.5,3.35,0.0521,0.4708,0.5584,0.8053,0.05,0.2,0
1172,665619,172,0.9516,1.0,0.0552,2909.7,3000,20.73,5254.9,3.33,0.0657,0.4709,0.5585,0.8105,0.05,0.2,0
1173,666148,1,0.077,0.077,0.077,460.0,460,0.0,781.2,2.0,0.0,0.4773,0.5661,0.0,0.05,0.2,0
1174,666628,1,0.0293,0.0293,0.0293,171.0,171,0.0,322.7,2.0,0.0,0.4714,0.5598,0.0,0.05,0.2,0
1175,666970,190,0.9102,1.0,0.0293,2827.4,3000,19.43,5090.0,3.23,0.0687,0.4709,0.5586,0.8095,0.05,0.2,0
